nm, A
522.000000, 0.230730
521.000000, 0.227912
520.000000, 0.225229
519.000000, 0.222293
518.000000, 0.219212
517.000000, 0.216100
516.000000, 0.212620
515.000000, 0.208592
514.000000, 0.204091
513.000000, 0.199252
512.000000, 0.193973
511.000000, 0.188255
510.000000, 0.182156
509.000000, 0.175683
508.000000, 0.169111
507.000000, 0.162330
506.000000, 0.155321
505.000000, 0.148238
504.000000, 0.141122
503.000000, 0.134060
502.000000, 0.127212
501.000000, 0.120699
500.000000, 0.114263
499.000000, 0.108130
498.000000, 0.102375
497.000000, 0.096955
496.000000, 0.091847
495.000000, 0.086851
494.000000, 0.082273
493.000000, 0.078100
492.000000, 0.074316
491.000000, 0.070617
490.000000, 0.067180
489.000000, 0.064213
488.000000, 0.061497
487.000000, 0.058690
486.000000, 0.056365
485.000000, 0.053999
484.000000, 0.051756
483.000000, 0.049661
482.000000, 0.047708
481.000000, 0.045683
480.000000, 0.043772
479.000000, 0.042100
478.000000, 0.040169
477.000000, 0.038399
476.000000, 0.036635
475.000000, 0.034902
474.000000, 0.033194
473.000000, 0.031532
472.000000, 0.029933
471.000000, 0.028392
470.000000, 0.026897
469.000000, 0.025446
468.000000, 0.024155
467.000000, 0.022795
466.000000, 0.021600
465.000000, 0.020389
464.000000, 0.019240
463.000000, 0.018004
462.000000, 0.017077
461.000000, 0.016211
460.000000, 0.015494
459.000000, 0.014598
458.000000, 0.013975
457.000000, 0.013327
456.000000, 0.012700
455.000000, 0.011926
454.000000, 0.011499
453.000000, 0.010950
452.000000, 0.010702
451.000000, 0.010481
450.000000, 0.010121
449.000000, 0.009936
448.000000, 0.009714
447.000000, 0.009421
446.000000, 0.009472
445.000000, 0.009401
444.000000, 0.009537
443.000000, 0.009516
442.000000, 0.009765
441.000000, 0.010003
440.000000, 0.010242
439.000000, 0.010468
438.000000, 0.010739
437.000000, 0.011117
436.000000, 0.011666
435.000000, 0.012229
434.000000, 0.012394
433.000000, 0.012673
432.000000, 0.013251
431.000000, 0.013804
430.000000, 0.014305
429.000000, 0.014992
428.000000, 0.015488
427.000000, 0.015929
426.000000, 0.016419
425.000000, 0.016836
424.000000, 0.016985
423.000000, 0.017387
422.000000, 0.017703
421.000000, 0.018036
420.000000, 0.018358
419.000000, 0.018303
418.000000, 0.018589
417.000000, 0.018843
416.000000, 0.018877
415.000000, 0.019059
414.000000, 0.019035
413.000000, 0.019141
412.000000, 0.019324
411.000000, 0.019557
410.000000, 0.019739
409.000000, 0.019899
408.000000, 0.020020
407.000000, 0.020209
406.000000, 0.020430
405.000000, 0.020595
404.000000, 0.020744
403.000000, 0.020795
402.000000, 0.020921
401.000000, 0.021107
400.000000, 0.021140
399.000000, 0.021053
398.000000, 0.020950
397.000000, 0.020924
396.000000, 0.020832
395.000000, 0.020616
394.000000, 0.020197
393.000000, 0.020123
392.000000, 0.019816
391.000000, 0.019278
390.000000, 0.018976
389.000000, 0.018666
388.000000, 0.018129
387.000000, 0.017776
386.000000, 0.017410
385.000000, 0.017224
384.000000, 0.017023
383.000000, 0.016782
382.000000, 0.016484
381.000000, 0.016266
380.000000, 0.016246
379.000000, 0.016316
378.000000, 0.016536
377.000000, 0.016744
376.000000, 0.015541
375.000000, 0.015499
374.000000, 0.016171
373.000000, 0.016993
372.000000, 0.017713
371.000000, 0.018732
370.000000, 0.020051
369.000000, 0.021698
368.000000, 0.023394
367.000000, 0.025094
366.000000, 0.027204
365.000000, 0.029595
364.000000, 0.031975
363.000000, 0.034538
362.000000, 0.037225
361.000000, 0.039706
360.000000, 0.042211
359.000000, 0.044581
358.000000, 0.046745
357.000000, 0.048962
356.000000, 0.050232
355.000000, 0.051092
354.000000, 0.051577
353.000000, 0.051513
352.000000, 0.050813
351.000000, 0.049818
350.000000, 0.048156
349.000000, 0.046212
348.000000, 0.044273
347.000000, 0.042228
346.000000, 0.040390
345.000000, 0.038634
344.000000, 0.036936
343.000000, 0.035766
342.000000, 0.034526
341.000000, 0.033475
340.000000, 0.032601
339.000000, 0.031747
338.000000, 0.030615
337.000000, 0.029573
336.000000, 0.028478
335.000000, 0.027200
334.000000, 0.026033
333.000000, 0.025281
332.000000, 0.024604
331.000000, 0.023968
330.000000, 0.023544
329.000000, 0.023357
328.000000, 0.023737
327.000000, 0.024538
326.000000, 0.025386
325.000000, 0.026707
324.000000, 0.028575
323.000000, 0.030805
322.000000, 0.033541
321.000000, 0.036482
320.000000, 0.039546
319.000000, 0.043252
318.000000, 0.049333
317.000000, 0.055309
316.000000, 0.059932
315.000000, 0.064738
314.000000, 0.069440
313.000000, 0.073994
312.000000, 0.078038
311.000000, 0.081530
310.000000, 0.084500
309.000000, 0.086947
308.000000, 0.088441
307.000000, 0.089660
306.000000, 0.090572
305.000000, 0.090754
304.000000, 0.090811
303.000000, 0.091067
302.000000, 0.091007
301.000000, 0.090930
300.000000, 0.090803
299.000000, 0.090709
298.000000, 0.090542
297.000000, 0.090811
296.000000, 0.091032
295.000000, 0.091199
294.000000, 0.091487
293.000000, 0.092059
292.000000, 0.092647
291.000000, 0.093668
290.000000, 0.094774
289.000000, 0.095967
288.000000, 0.097240
287.000000, 0.098449
286.000000, 0.099159
285.000000, 0.099813
284.000000, 0.100253
283.000000, 0.100379
282.000000, 0.100238
281.000000, 0.099584
280.000000, 0.099116
279.000000, 0.098367
278.000000, 0.097610
277.000000, 0.096921
276.000000, 0.096241
275.000000, 0.096491
274.000000, 0.097496
273.000000, 0.099179
272.000000, 0.102137
271.000000, 0.106425
270.000000, 0.111993
269.000000, 0.118747
268.000000, 0.126760
267.000000, 0.135257
266.000000, 0.144447
265.000000, 0.153349
264.000000, 0.161191
263.000000, 0.167564
262.000000, 0.172682
261.000000, 0.175953
260.000000, 0.177831
259.000000, 0.178605
258.000000, 0.178795
257.000000, 0.178252
256.000000, 0.176921
255.000000, 0.175069
254.000000, 0.172583
253.000000, 0.168891
252.000000, 0.164751
251.000000, 0.159834
250.000000, 0.154360
