nm, A
510.000000, 0.030245
509.000000, 0.029368
508.000000, 0.028474
507.000000, 0.027514
506.000000, 0.026550
505.000000, 0.025562
504.000000, 0.024403
503.000000, 0.023301
502.000000, 0.022255
501.000000, 0.021276
500.000000, 0.020219
499.000000, 0.019294
498.000000, 0.018437
497.000000, 0.017485
496.000000, 0.016696
495.000000, 0.015942
494.000000, 0.015180
493.000000, 0.014496
492.000000, 0.013865
491.000000, 0.013334
490.000000, 0.012715
489.000000, 0.012058
488.000000, 0.011529
487.000000, 0.011073
486.000000, 0.010615
485.000000, 0.010090
484.000000, 0.009676
483.000000, 0.009374
482.000000, 0.009067
481.000000, 0.008676
480.000000, 0.008450
479.000000, 0.008265
478.000000, 0.007772
477.000000, 0.007400
476.000000, 0.007056
475.000000, 0.006782
474.000000, 0.006521
473.000000, 0.006115
472.000000, 0.005936
471.000000, 0.005775
470.000000, 0.005505
469.000000, 0.005204
468.000000, 0.004932
467.000000, 0.004631
466.000000, 0.004336
465.000000, 0.004306
464.000000, 0.004134
463.000000, 0.003653
462.000000, 0.003520
461.000000, 0.003390
460.000000, 0.003226
459.000000, 0.003023
458.000000, 0.003056
457.000000, 0.002785
456.000000, 0.002523
455.000000, 0.002211
454.000000, 0.002147
453.000000, 0.002040
452.000000, 0.001959
451.000000, 0.001882
450.000000, 0.001789
449.000000, 0.001770
448.000000, 0.001882
447.000000, 0.001831
446.000000, 0.001829
445.000000, 0.001609
444.000000, 0.001785
443.000000, 0.001748
442.000000, 0.001806
441.000000, 0.001932
440.000000, 0.002022
439.000000, 0.002000
438.000000, 0.001926
437.000000, 0.002098
436.000000, 0.002308
435.000000, 0.002436
434.000000, 0.002221
433.000000, 0.002198
432.000000, 0.002166
431.000000, 0.002381
430.000000, 0.002213
429.000000, 0.002385
428.000000, 0.002459
427.000000, 0.002620
426.000000, 0.002672
425.000000, 0.002643
424.000000, 0.002596
423.000000, 0.002689
422.000000, 0.002628
421.000000, 0.002603
420.000000, 0.002546
419.000000, 0.002749
418.000000, 0.002886
417.000000, 0.002955
416.000000, 0.002842
415.000000, 0.002936
414.000000, 0.002802
413.000000, 0.002772
412.000000, 0.002856
411.000000, 0.003009
410.000000, 0.002821
409.000000, 0.002881
408.000000, 0.002878
407.000000, 0.002842
406.000000, 0.002931
405.000000, 0.002955
404.000000, 0.002982
403.000000, 0.002804
402.000000, 0.002807
401.000000, 0.002874
400.000000, 0.002913
399.000000, 0.002868
398.000000, 0.002779
397.000000, 0.002743
396.000000, 0.002673
395.000000, 0.002704
394.000000, 0.002713
393.000000, 0.002867
392.000000, 0.002794
391.000000, 0.002605
390.000000, 0.002461
389.000000, 0.002489
388.000000, 0.002514
387.000000, 0.002428
386.000000, 0.002169
385.000000, 0.002205
384.000000, 0.002402
383.000000, 0.002266
382.000000, 0.002209
381.000000, 0.002391
380.000000, 0.002595
379.000000, 0.002474
378.000000, 0.002565
377.000000, 0.002929
376.000000, 0.002991
375.000000, 0.002914
374.000000, 0.003164
373.000000, 0.003341
372.000000, 0.003215
371.000000, 0.003350
370.000000, 0.003733
369.000000, 0.004179
368.000000, 0.004518
367.000000, 0.004630
366.000000, 0.005044
365.000000, 0.005489
364.000000, 0.005871
363.000000, 0.006003
362.000000, 0.006382
361.000000, 0.006742
360.000000, 0.007084
359.000000, 0.007386
358.000000, 0.007403
357.000000, 0.007399
356.000000, 0.007417
355.000000, 0.007637
354.000000, 0.007672
353.000000, 0.007690
352.000000, 0.007698
351.000000, 0.007387
350.000000, 0.006973
349.000000, 0.006776
348.000000, 0.006592
347.000000, 0.006244
346.000000, 0.005917
345.000000, 0.005576
344.000000, 0.005445
343.000000, 0.005303
342.000000, 0.004977
341.000000, 0.005000
340.000000, 0.004955
339.000000, 0.004702
338.000000, 0.004569
337.000000, 0.004483
336.000000, 0.004307
335.000000, 0.004083
334.000000, 0.003700
333.000000, 0.003662
332.000000, 0.003837
331.000000, 0.003824
330.000000, 0.003599
329.000000, 0.003561
328.000000, 0.003595
327.000000, 0.003676
326.000000, 0.003934
325.000000, 0.004149
324.000000, 0.004565
323.000000, 0.005102
322.000000, 0.005604
321.000000, 0.006043
320.000000, 0.006393
319.000000, 0.006972
318.000000, 0.007550
317.000000, 0.008232
316.000000, 0.009040
315.000000, 0.009870
314.000000, 0.010641
313.000000, 0.011338
312.000000, 0.012076
311.000000, 0.012553
310.000000, 0.013049
309.000000, 0.013415
308.000000, 0.013536
307.000000, 0.013923
306.000000, 0.014079
305.000000, 0.014011
304.000000, 0.014105
303.000000, 0.014398
302.000000, 0.014506
301.000000, 0.014702
300.000000, 0.014705
299.000000, 0.014586
298.000000, 0.014599
297.000000, 0.014650
296.000000, 0.014814
295.000000, 0.014807
294.000000, 0.014738
293.000000, 0.014661
292.000000, 0.014519
291.000000, 0.014706
290.000000, 0.015000
289.000000, 0.014939
288.000000, 0.015077
287.000000, 0.015412
286.000000, 0.015306
285.000000, 0.015225
284.000000, 0.015233
283.000000, 0.015210
282.000000, 0.015274
281.000000, 0.015245
280.000000, 0.015426
279.000000, 0.015401
278.000000, 0.015435
277.000000, 0.015521
276.000000, 0.015528
275.000000, 0.016054
274.000000, 0.016442
273.000000, 0.016831
272.000000, 0.017334
271.000000, 0.018077
270.000000, 0.018988
269.000000, 0.019977
268.000000, 0.021189
267.000000, 0.022172
266.000000, 0.023563
265.000000, 0.024798
264.000000, 0.025607
263.000000, 0.026205
262.000000, 0.026721
261.000000, 0.027214
260.000000, 0.027137
259.000000, 0.027007
258.000000, 0.027060
257.000000, 0.026682
256.000000, 0.026137
255.000000, 0.025849
254.000000, 0.025364
253.000000, 0.024513
252.000000, 0.024052
251.000000, 0.023505
250.000000, 0.022508
