nm, A
510.000000, 0.210189
509.000000, 0.202883
508.000000, 0.195354
507.000000, 0.187436
506.000000, 0.179362
505.000000, 0.171242
504.000000, 0.163039
503.000000, 0.154894
502.000000, 0.147009
501.000000, 0.139416
500.000000, 0.131971
499.000000, 0.124925
498.000000, 0.118324
497.000000, 0.111911
496.000000, 0.106000
495.000000, 0.100377
494.000000, 0.095110
493.000000, 0.090323
492.000000, 0.085805
491.000000, 0.081698
490.000000, 0.077897
489.000000, 0.074323
488.000000, 0.071071
487.000000, 0.067949
486.000000, 0.065054
485.000000, 0.062316
484.000000, 0.059756
483.000000, 0.057337
482.000000, 0.055005
481.000000, 0.052809
480.000000, 0.050702
479.000000, 0.048740
478.000000, 0.046498
477.000000, 0.044523
476.000000, 0.042534
475.000000, 0.040459
474.000000, 0.038491
473.000000, 0.036583
472.000000, 0.034800
471.000000, 0.032945
470.000000, 0.031098
469.000000, 0.029485
468.000000, 0.027845
467.000000, 0.026325
466.000000, 0.024876
465.000000, 0.023528
464.000000, 0.022367
463.000000, 0.020954
462.000000, 0.019797
461.000000, 0.018865
460.000000, 0.017846
459.000000, 0.016812
458.000000, 0.015970
457.000000, 0.015167
456.000000, 0.014324
455.000000, 0.013616
454.000000, 0.013066
453.000000, 0.012482
452.000000, 0.012072
451.000000, 0.011637
450.000000, 0.011087
449.000000, 0.010684
448.000000, 0.010472
447.000000, 0.010484
446.000000, 0.010460
445.000000, 0.010289
444.000000, 0.010467
443.000000, 0.010536
442.000000, 0.010768
441.000000, 0.010995
440.000000, 0.011222
439.000000, 0.011513
438.000000, 0.011848
437.000000, 0.012199
436.000000, 0.012767
435.000000, 0.013275
434.000000, 0.013547
433.000000, 0.013991
432.000000, 0.014552
431.000000, 0.015181
430.000000, 0.015739
429.000000, 0.016484
428.000000, 0.017108
427.000000, 0.017498
426.000000, 0.018017
425.000000, 0.018491
424.000000, 0.018790
423.000000, 0.019191
422.000000, 0.019223
421.000000, 0.019376
420.000000, 0.019771
419.000000, 0.019981
418.000000, 0.020299
417.000000, 0.020441
416.000000, 0.020503
415.000000, 0.020771
414.000000, 0.020827
413.000000, 0.020942
412.000000, 0.020950
411.000000, 0.021054
410.000000, 0.021225
409.000000, 0.021565
408.000000, 0.021714
407.000000, 0.021801
406.000000, 0.022270
405.000000, 0.022381
404.000000, 0.022623
403.000000, 0.022448
402.000000, 0.022530
401.000000, 0.022572
400.000000, 0.022568
399.000000, 0.022734
398.000000, 0.022571
397.000000, 0.022388
396.000000, 0.022244
395.000000, 0.022091
394.000000, 0.021623
393.000000, 0.021458
392.000000, 0.021112
391.000000, 0.020375
390.000000, 0.020005
389.000000, 0.019696
388.000000, 0.019205
387.000000, 0.018822
386.000000, 0.018444
385.000000, 0.018054
384.000000, 0.017742
383.000000, 0.017399
382.000000, 0.017365
381.000000, 0.017375
380.000000, 0.017227
379.000000, 0.017131
378.000000, 0.017312
377.000000, 0.017182
376.000000, 0.016362
375.000000, 0.016667
374.000000, 0.017385
373.000000, 0.018146
372.000000, 0.019175
371.000000, 0.020432
370.000000, 0.021877
369.000000, 0.023823
368.000000, 0.025580
367.000000, 0.027631
366.000000, 0.030033
365.000000, 0.032699
364.000000, 0.035380
363.000000, 0.038096
362.000000, 0.041055
361.000000, 0.043964
360.000000, 0.046625
359.000000, 0.049252
358.000000, 0.051729
357.000000, 0.054096
356.000000, 0.055417
355.000000, 0.056451
354.000000, 0.056852
353.000000, 0.056574
352.000000, 0.055716
351.000000, 0.054392
350.000000, 0.052346
349.000000, 0.050188
348.000000, 0.047915
347.000000, 0.045511
346.000000, 0.043279
345.000000, 0.041305
344.000000, 0.039530
343.000000, 0.037994
342.000000, 0.036557
341.000000, 0.035293
340.000000, 0.034139
339.000000, 0.033009
338.000000, 0.031892
337.000000, 0.030631
336.000000, 0.029223
335.000000, 0.027895
334.000000, 0.026657
333.000000, 0.025568
332.000000, 0.024634
331.000000, 0.024022
330.000000, 0.023699
329.000000, 0.023594
328.000000, 0.023830
327.000000, 0.024707
326.000000, 0.025979
325.000000, 0.027350
324.000000, 0.029505
323.000000, 0.032077
322.000000, 0.035012
321.000000, 0.038461
320.000000, 0.042103
319.000000, 0.046340
318.000000, 0.051258
317.000000, 0.056448
316.000000, 0.061544
315.000000, 0.066738
314.000000, 0.072179
313.000000, 0.077479
312.000000, 0.081976
311.000000, 0.085762
310.000000, 0.089207
309.000000, 0.091872
308.000000, 0.093527
307.000000, 0.094928
306.000000, 0.095786
305.000000, 0.096097
304.000000, 0.096346
303.000000, 0.096560
302.000000, 0.096588
301.000000, 0.096334
300.000000, 0.096202
299.000000, 0.095844
298.000000, 0.095510
297.000000, 0.095704
296.000000, 0.095946
295.000000, 0.095877
294.000000, 0.096257
293.000000, 0.096745
292.000000, 0.097597
291.000000, 0.098642
290.000000, 0.099798
289.000000, 0.101085
288.000000, 0.102397
287.000000, 0.103560
286.000000, 0.104169
285.000000, 0.104808
284.000000, 0.105383
283.000000, 0.105629
282.000000, 0.105208
281.000000, 0.104557
280.000000, 0.103912
279.000000, 0.103188
278.000000, 0.102595
277.000000, 0.102097
276.000000, 0.101528
275.000000, 0.102012
274.000000, 0.103305
273.000000, 0.105396
272.000000, 0.108874
271.000000, 0.113772
270.000000, 0.120189
269.000000, 0.127820
268.000000, 0.136660
267.000000, 0.146603
266.000000, 0.156619
265.000000, 0.166464
264.000000, 0.174946
263.000000, 0.181978
262.000000, 0.187380
261.000000, 0.190681
260.000000, 0.192584
259.000000, 0.193106
258.000000, 0.193063
257.000000, 0.192067
256.000000, 0.190342
255.000000, 0.187719
254.000000, 0.184509
253.000000, 0.180080
252.000000, 0.175133
251.000000, 0.169178
250.000000, 0.162913
